  6.7500000000E+00  2.7156709603E-13  1.2296379336E-12  4.3585376909E-13
  6.8403000000E+00  2.4517803714E-13  1.2267882066E-12  4.4472522037E-13
  6.9312000000E+00  2.1922180770E-13  1.2233222355E-12  4.5357976827E-13
  7.0227000000E+00  1.9371941982E-13  1.2192415389E-12  4.6241036109E-13
  7.1148000000E+00  1.6869109719E-13  1.2145483109E-12  4.7120985905E-13
  7.2075000000E+00  1.4415625532E-13  1.2092454189E-12  4.7997104198E-13
  7.3008000000E+00  1.2013348315E-13  1.2033364015E-12  4.8868661723E-13
  7.3947000000E+00  9.6640526040E-14  1.1968254643E-12  4.9734922775E-13
  7.4892000000E+00  7.3694270022E-14  1.1897174753E-12  5.0595146037E-13
  7.5843000000E+00  5.1310727526E-14  1.1820179597E-12  5.1448585432E-13
  7.6800000000E+00  2.9505024414E-14  1.1737330928E-12  5.2294490977E-13
  7.7763000000E+00  8.2913884374E-15  1.1648696929E-12  5.3132109664E-13
  7.8732000000E+00 -1.2316860926E-14  1.1554352131E-12  5.3960686351E-13
  7.9707000000E+00 -3.2307321231E-14  1.1454377314E-12  5.4779464666E-13
  8.0688000000E+00 -5.1668514421E-14  1.1348859413E-12  5.5587687921E-13
  8.1675000000E+00 -7.0389892796E-14  1.1237891404E-12  5.6384600035E-13
  8.2668000000E+00 -8.8461843571E-14  1.1121572186E-12  5.7169446472E-13
  8.3667000000E+00 -1.0587569205E-13  1.1000006453E-12  5.7941475177E-13
  8.4672000000E+00 -1.2262370342E-13  1.0873304562E-12  5.8699937528E-13
  8.5683000000E+00 -1.3869908316E-13  1.0741582388E-12  5.9444089280E-13
  8.6700000000E+00 -1.5409597609E-13  1.0604961175E-12  6.0173191529E-13
  8.7723000000E+00 -1.6880946407E-13  1.0463567376E-12  6.0886511658E-13
  8.8752000000E+00 -1.8283556235E-13  1.0317532491E-12  6.1583324302E-13
  8.9787000000E+00 -1.9617121465E-13  1.0166992891E-12  6.2262912297E-13
  9.0828000000E+00 -2.0881428688E-13  1.0012089644E-12  6.2924567636E-13
  9.1875000000E+00 -2.2076355958E-13  9.8529683264E-13  6.3567592416E-13
  9.2928000000E+00 -2.3201871918E-13  9.6897788344E-13  6.4191299779E-13
  9.3987000000E+00 -2.4258034795E-13  9.5226751858E-13  6.4795014853E-13
  9.5052000000E+00 -2.5244991279E-13  9.3518153187E-13  6.5378075673E-13
  9.6123000000E+00 -2.6162975281E-13  9.1773608837E-13  6.5939834102E-13
  9.7200000000E+00 -2.7012306578E-13  8.9994770317E-13  6.6479656734E-13
  9.8283000000E+00 -2.7793389348E-13  8.8183321976E-13  6.6996925791E-13
  9.9372000000E+00 -2.8506710595E-13  8.6340978792E-13  6.7491039995E-13
  1.0046700000E+01 -2.9152838466E-13  8.4469484127E-13  6.7961415438E-13
  1.0156800000E+01 -2.9732420472E-13  8.2570607446E-13  6.8407486423E-13
  1.0267500000E+01 -3.0246181609E-13  8.0646142005E-13  6.8828706291E-13
  1.0378800000E+01 -3.0694922382E-13  7.8697902513E-13  6.9224548233E-13
  1.0490700000E+01 -3.1079516746E-13  7.6727722766E-13  6.9594506070E-13
  1.0603200000E+01 -3.1400909952E-13  7.4737453265E-13  6.9938095020E-13
  1.0716300000E+01 -3.1660116320E-13  7.2728958817E-13  7.0254852439E-13
  1.0830000000E+01 -3.1858216924E-13  7.0704116118E-13  7.0544338532E-13
  1.0944300000E+01 -3.1996357217E-13  6.8664811332E-13  7.0806137047E-13
  1.1059200000E+01 -3.2075744571E-13  6.6612937665E-13  7.1039855932E-13
